BranchCode,BranchName,City,Pincode,District,State,StdCode,PhoneNumber,EmailId,IFSC_Code,BranchCircle,Address-1,Address-2,Address-3
07215,KAVAS,UDHNA UDYOGNAGAR,394510,SURAT,GUJRAT,261,2860248,sbi.07215@sbi.co.in,SBIN0007215,AHMEDABAD,OPP HAEP TOWNSHIP,SURAT HAZIRA MAIN ROAD,KAVAS SURAT
14975,KUDASAN,KADI(N.G.),382421,GANDHINAGAR,GUJRAT,79,,sbi.14975@sbi.co.in,SBIN0014975,AHMEDABAD,RADHE ARCADE,VILLAGE KUDASAN,DIST: GANDHINAGAR
00438,NALIA ABDASA(KUTCH-BHUJ DIST),MUNDRA,370655,KUTCH,GUJRAT,2831,222205,sbi.00438@sbi.co.in,SBIN0000438,AHMEDABAD,"JAWAHAR ROAD, NALIYA",DIST:KUTCH,GUJRAT
31960,REGIONAL OFFICE - II AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380001,AHMEDABAD,GUJRAT,79,26929861,,NULL,AHMEDABAD,118-122 ABHISHREE COMPLEX OPP STAR INDI,"A BAZAR, JODHPUR CHAR RASTA",SATELLITE ROAD AHMEDABAD
18802,ADAJAN HAZIRA ROAD SURAT,SURAT,395002,SURAT,GUJRAT,261,,SBI.18802@SBI.CO.IN,SBIN0018802,AHMEDABAD,ADAJAN HAZIRA ROAD SURAT,"SHOP NO 3 & 4, TITANIUM SQUARE","OPP WESTERN CORRIDOR, ADAJAN HAZIRA ROA"
01697,AMBAJI,BANASKANTHA,385110,BANASKANTHA,GUJRAT,2749,262121,sbi.01697@sbi.co.in,SBIN0001697,AHMEDABAD,"NEAR AMBICA CINEMA, AMBAJI",TALUKA : DANTA,DISTRICT : BANASKANTHA GUJRAT
14142,ATIKA,PORBANDAR,360004,RAJKOT,GUJRAT,281,2479080,sbi.14142@sbi.co.in,SBIN0014142,AHMEDABAD,OPP. ATIKA RAILWAY CROSSING,DHEBAR ROAD SOUTH,NEAR HOTEL KANAIYA
13024,SANT ROAD,DEVGAD BARIA,389120,PANCHMAHALS,GUJRAT,2672,,sbi.13024@sbi.co.in,SBIN0013024,AHMEDABAD,"NEAR RAILWAY CROSSING, MAIN BAZAR","SANT ROAD, DIST PANCHMAHAL",GUJRAT
00339,STATION ROAD BHARUCH,BHARUCH,392001,BHARUCH,GUJRAT,2642,240950,sbi.00339@sbi.co.in,SBIN0000339,AHMEDABAD,"STATION ROAD,",BHARUCH,"DIST:BHARUCH, GUJRAT"
12738,PALANPUR JAKAT NAKA,SURAT,395005,SURAT,GUJRAT,261,,sbi.12738@sbi.co.in,SBIN0012738,AHMEDABAD,"SHANTAM RESIDENCY, NR SILVER PARK SOCIE",PALANPUR JAKATNAKA,"SURAT, GUJRAT"
01353,PATHARKUVA (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380001,AHMEDABAD,GUJRAT,79,25505312,sbi.01353@sbi.co.in,SBIN0001353,AHMEDABAD,"RELIEF ROAD, NIRMAL BUILDING,","AHMEDABAD,","AHMEDABAD, GUJRAT"
30421,SHIKHAR APRT SATELLITE,AHMEDABAD/ GANDHI NAGAR,380054,AHMEDABAD,GUJRAT,79000,6857741,sbi.30421@sbi.co.in,SBIN0030421,AHMEDABAD,SATELLITE AREA,SHIKHAR APARTMENT,"BODOK DEV JUDGES BUNGLOW ROAD, AHMEDABA"
30142,AUDAGARDEN PRAHLD NGR,AHMEDABAD/ GANDHI NAGAR,380051,AHMEDABAD,GUJRAT,79,26920253,sbi.30142@sbi.co.in,SBIN0030142,AHMEDABAD,"S B INDORE, CAMPS CORNER,",NR PRAHLAD NAGAR,AUDA GARDEN VEJALPUR AHMEDABAD
16037,JAHANGIRPURA BRANCH SURAT,SURAT,395005,SURAT,GUJRAT,261,,sbi.16037@sbi.co.in,SBIN0016037,AHMEDABAD,"A-71, PEARL BETH PATELNAGAR SC","JAHANGIRPURA, SURAT",TAL: CHORYASI
06140,MEGHANI NAGAR (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380016,AHMEDABAD,GUJRAT,79,22682458,SBI.06140@SBI.CO.IN,SBIN0006140,AHMEDABAD,"109-110, ASHISHNAGAR SOCIETY","AHMEDABAD,",GUJRAT
05019,SMECCC BARODA,BARODA,390005,BARODA,GUJRAT,265,2226341,AGMSECC.ZOBAR@SBI.CO.IN,SBIN0005019,AHMEDABAD,VI FLOOR,"COMMERCE CENTRE, OPP BBC TOWER","SAYAJIGUNJ, VADODARA"
16050,BHAGWATI CIRCLE BHAVNAGAR,BHAVNAGAR,364002,BHAVNAGAR,GUJRAT,278,,sbi.16050@sbi.co.in,SBIN0016050,AHMEDABAD,"SHIVRANJANI APARTMENT, BHAGWATI CIRCLE",KALIYABID,BHAVNAGAR
00485,MEHMEDABAD,NADIAD,387130,KHEDA,GUJRAT,2694,244052,sbi.00485@sbi.co.in,SBIN0000485,AHMEDABAD,"BANK ROAD, NADADI DARWAJA",MEHMEDABAD,387130
60346,NANDANA,PORT OKHA,361315,DEVBHUMI DWARKA,GUJRAT,2891,233671,sbi.60346@sbi.co.in,SBIN0060346,AHMEDABAD,NANDANA-361315,TALUKA- KALYANPUR,DIST-JAMNAGAR
18869,RING ROAD,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,7600040962,SBI.18869@SBI.CO.IN,SBIN0018869,AHMEDABAD,"SHOP NO.16 TO 19, THE CAPITAL,","150 FT. RING ROAD, TOP-3 CIRCLE,",BHANVAGAR
05181,SARB AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26403522,,SBIN0005181,SAM GROUP,"A/24, SWASTIK SOCIETY, 1ST FLO",NEAR STADIUM PANCH RAST,"C.G. ROAD, AHMEDABA"
11788,STATION ROAD MANINAGAR,AHMEDABAD/ GANDHI NAGAR,380008,AHMEDABAD,GUJRAT,79,,sbi.11788@sbi.co.in,SBIN0011788,AHMEDABAD,"1ST FLOOR, MODI ARCADE","OPP MANINAGAR RAILWAY STATION, AHMEDABA",GUJRAT
60098,LALPUR,PORT OKHA,361170,JAMNAGAR,GUJRAT,2895,273511,sbi.60098@sbi.co.in,SBIN0060098,AHMEDABAD,LALPUR,LALPUR-361170,DIST-JAMNAGAR
00375,GODHRA,DEVGAD BARIA,389001,PANCHMAHALS,GUJRAT,2672,243173,SBI.00375@SBI.CO.IN,SBIN0000375,AHMEDABAD,LOKHANDWALA COMPLEX,GODHRA,"DIST:PANCHMAHAL , GUJARAT"
07875,IND EST JUNAGADH,JUNAGADH,362003,JUNAGADH,GUJRAT,2850,2661691,sbi.07875@sbi.co.in,SBIN0007875,AHMEDABAD,"G.I.D.C.-1, DOLATPARA",JUNAGADH,"DIST:JUNAGADH, GUJRAT"
02355,KUBERNAGAR (AHMEDABAD),KADI(N.G.),382340,AHMEDABAD,GUJRAT,79,22815381,SBI.02355@SBI.CO.IN,SBIN0002355,AHMEDABAD,"DEVLAI BAZAR, AHMEDABAD-382340",KUBERNAGAR (AHMEDABAD),AHMEDABAD
60170,JAMNAGAR SSI,PORT OKHA,361004,JAMNAGAR,GUJRAT,2880,2560989,sbi.60170@sbi.co.in,SBIN0060170,AHMEDABAD,THE SMALL IND.UDYOGNAGAR,SHANKER TEKERI,SHANKAER T. JAMNAGAR
00463,JAWAHAR ROAD RAJKOT,PORBANDAR,360001,RAJKOT,GUJRAT,281,2228483,sbi.00463@sbi.co.in,SBIN0000463,AHMEDABAD,JAWAHAR ROAD,"OPP JANANA HOSPITAL, HOSPITAL CHOWK","DIST:RAJKOT, GUJRAT"
60341,KHAGESHRI,JUNAGADH,362650,PORBANDAR,GUJRAT,2804,262229,,SBIN0060341,AHMEDABAD,NEAR GRAM PANCHAYAT,KHAGESHRI-362650,DIST-RAJAKOT
60111,THANGADH,SURENDRANAGAR,363530,SURENDRANAGAR,GUJRAT,2751,220243,sbi.60111@sbi.co.in,SBIN0060111,AHMEDABAD,NEAR SATI NI VAV,THANGADH-363530,DIST-RAJKOT
60034,LATHI,KOVAYA,365430,AMRELI,GUJRAT,2793,250540,sbi.60034@sbi.co.in,SBIN0060034,AHMEDABAD,"BAZAR, POST BOX NO2",NEAR CHAVAND GATE LATHI,LATHI
60047,MANEK CHOWK PORBANDER,PORBANDAR,360575,PORBANDAR,GUJRAT,286,2242600,,SBIN0060047,AHMEDABAD,MANEK CHOWK,PORBANDAR-360575,PORBANDAR
18673,NILAMBAR CIRCLE,CHHOTA-UDEPUR,391410,BARODA,GUJRAT,265,2226317,SBI.18673@SBI.CO.IN,,AHMEDABAD,"SHOP NO 1 TO 8, EARTH ARTICA, OPP NILAM","NEAR HANUMANJI TEMPLE,VASNA BHAILI ROAD",VADODARA
60222,PANSHINA,SURENDRANAGAR,363423,SURENDRANAGAR,GUJRAT,2753,256520,sbi.60222@sbi.co.in,SBIN0060222,AHMEDABAD,PANSHIA-363423,TALUKA-LIMBDI,DIST-SURENDRANAGAR
00523,PARDI(DISTT BULSAR),VALSAD- DAMAN,396125,BULSAR,GUJRAT,2600,2373345,sbi.00523@sbi.co.in,SBIN0000523,AHMEDABAD,"SHROFF STREET, PARDI",DISTT BULSAR,DISTT BULSAR (GUJRAT)
60418,ADANI PORT MUNDRA,MUNDRA,370421,KUTCH,GUJRAT,2838,271191,sbi.60418@sbi.co.in,SBIN0060418,AHMEDABAD,ADANI PORT,MUNDRA,DIST-KUTCH
10861,AMBAWADI,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,26400345,sbi.10861@sbi.co.in,SBIN0010861,AHMEDABAD,SHREE MANGALAYA,BHUDARPURA ROAD AMBAWADI,AHEMDABAD
60212,GUNDARANA MAHUVA,BHAVNAGAR,364296,BHAVNAGAR,GUJRAT,2844,283431,sbi.60212@sbi.co.in,SBIN0060212,AHMEDABAD,GRAM PANCHAYAT BUILDING,GUNDARANA,BHAVNAGAR
00469,SANAND,KADI(N.G.),382110,AHMEDABAD,GUJRAT,2717,222054,SBI.00469@SBI.CO.IN,SBIN0000469,AHMEDABAD,SANAND,"AHMEDABAD,",GUJRAT
13424,SAYAN,UDHNA UDYOGNAGAR,394130,SURAT,GUJRAT,2621,,SBI.13424@SBI.CO.IN,SBIN0013424,AHMEDABAD,"201, SAYAN OLPAD ROAD",NEAR KRISHNA TRADES OPP. MAHAVIR COMPLE,AT: PARIYA DIST: SURAT
14985,KANODAR,BANASKANTHA,385520,BANASKANTHA,GUJRAT,2742,,sbi.14985@sbi.co.in,SBIN0014985,AHMEDABAD,KANODAR,TALUKA: PALANPUR,DISTRICT: BANASKANTHA
11011,NIZAR,UDHNA UDYOGNAGAR,394390,AHMEDABAD,GUJRAT,26280,,,SBIN0011011,AHMEDABAD,NEAR TALUKA PANCHAYAT OFFICE,NIZAR,GUJARAT
60075,RAJ MARG UPLETA,PORBANDAR,360490,RAJKOT,GUJRAT,2826,221409,SBI.60075@SBI.CO.IN,SBIN0060075,AHMEDABAD,RAJ MARG,UPLETA,DISTT: RAJKOT
60081,LODHIKA,PORBANDAR,360035,RAJKOT,GUJRAT,2827,244229,sbi.60081@sbi.co.in,SBIN0060081,AHMEDABAD,LODHIKA,LODHIKA,DIST- RAJKOT
60135,MOTA DAHISARA,SURENDRANAGAR,363660,MORBI,GUJRAT,2829,282706,sbi.60135@sbi.co.in,SBIN0060135,AHMEDABAD,MAIN BAZAR,MOTADAHISARA,DIST-RAJKOT
60083,MOTI MARAD,PORBANDAR,360421,RAJKOT,GUJRAT,2824,284024,sbi.60083@sbi.co.in,SBIN0060083,AHMEDABAD,BAZAR CHOWK VIA-DHORAJI,MOTI MARAD,DIST-RAJKOT
10953,MUJ MAHUDA(BARODA),BARODA,390020,BARODA,GUJRAT,2650,2343093,sbi.10953@sbi.co.in,SBIN0010953,AHMEDABAD,SHOP NO-21 TO 25 SILVER ARCADE COMPLEX,"NR HOTEL ROYAL ORCHID; MUJMAHUDA,",VADODARA
03097,PRABHAT SOCIETY BRANCH NEAR,AHMEDABAD/ GANDHI NAGAR,380007,AHMEDABAD,GUJRAT,79,26650667,sbi.03097@sbi.co.in,SBIN0003097,AHMEDABAD,SUVIDHA SHOPPING CENTRE MAHALAXMI CROSS,ROAD PALADI,AHMEDABAD
50345,ASHRAM ROAD AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380013,AHMEDABAD,GUJRAT,79,27557473,b5345@sbi.co.in,NULL,AHMEDABAD,SHITAL VARSHA II,OPP NATHU BHAI HOSPITAL,"USMANPURA, AHMEDABAD"
60095,JODIYA,PORT OKHA,361250,JAMNAGAR,GUJRAT,2893,222048,sbi.60095@sbi.co.in,SBIN0060095,AHMEDABAD,BAZAR,JODIYA,DIST-JAMNAGAR
02664,KOTHAMBA,DEVGAD BARIA,389220,MAHISAGAR,GUJRAT,2674,230553,sbi.02664@sbi.co.in,SBIN0002664,AHMEDABAD,"TALUKA LUNAVADA,",GODHARA DISTT,GUJRAT
61132,RACPC ASHRAM ROAD AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,,,SBI.61132@SBI.CO.IN,NULL,AHMEDABAD,"RACPC ASHRAM ROAD, AHMEDABAD","B/2, AJANTA COMMERCIAL CENTRE,","NEAR INCOME TAX CIRCLE, ASHRAM ROAD"
16033,SHYAMAL CROSS ROAD VEJALPUR,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,,sbi.16033@sbi.co.in,SBIN0016033,AHMEDABAD,"2, GROUND FLOOR , JYOTI COMPLEX",BESIDE PAREKH HOSPITAL,"SHYAMAL CROSS ROAD , SATELLITE"
10863,WAGHAWADIROAD BHAVNAGAR,BHAVNAGAR,364002,BHAVNAGAR,GUJRAT,278,2569884,SBI.10863@SBI.CO.IN,SBIN0010863,AHMEDABAD,SHUBHAM SHOP NO G2/3,PLOT NO 2569 E1/2 WAGHAWADI ROAD,OPP GULISTA GROUND BHAVNAGAR GUJARATH
60024,NOGHANVADAR,BHAVNAGAR,364507,BHAVNAGAR,GUJRAT,2845,285502,sbi.60024@sbi.co.in,SBIN0060024,AHMEDABAD,"VIA SONGADH, NOGHANVADAR",TALUKO: PALITANA,BHAVNAGAR
07466,ONGC-PALAVASANA MEHSANA,MEHSANA,384003,MEHSANA,GUJRAT,2762,225217,sbi.07466@sbi.co.in,SBIN0007466,AHMEDABAD,ONGC COMPLEX,"DIST:MEHSANA, GUJRAT",384003
11043,BILIYA,MEHSANA,384154,PATAN,GUJRAT,2767,221663,sbi.11043@sbi.co.in,SBIN0011043,AHMEDABAD,BILIYA DOODH UTPADAK SAHAKARI MANDLI LT,"MAIN BAZAR, BILIYA",DIST: PATAN
60375,MAIN ROAD VYARA,UDHNA UDYOGNAGAR,394650,TAPI,GUJRAT,2626,220939,sbi.60375@sbi.co.in,SBIN0060375,AHMEDABAD,CENTRE POINT,NEAR OLD BUS STAND,VYARA
00439,NAVSARI,VALSAD- DAMAN,396445,NAVSARI,GUJRAT,2637,280955,SBI.00439@SBI.CO.IN,SBIN0000439,AHMEDABAD,"POST BAG NO.18, NEAR FUVARA,","SIYAJI ROAD, NAVSARI,","DIST:NAVSARI, GUJARAT"
00577,UDHNA UDYOGNAGAR,UDHNA UDYOGNAGAR,394210,SURAT,GUJRAT,2610,2271012,SBI.00577@SBI.CO.IN,SBIN0000577,AHMEDABAD,"PLOT NO.A 25/9 TO 12, ROAD NO-15","MAHATMA GANDHI ROAD, UDHNA","UDYOGNAGAR,, GUJRAT"
13925,CORPORATE ROAD BRANCH,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,,sbi.13925@sbi.co.in,SBIN0013925,AHMEDABAD,"GROUND FLOOR, AASHIRWAD PARAS,","CORPORATE ROAD, NEAR PRAHLADNAGAR GARDE","SATELLITE, AHMEDABAD."
00409,KHARAGHODA,KADI(N.G.),382760,SURENDRANAGAR,GUJRAT,2757,220228,sbi.00409@sbi.co.in,SBIN0000409,AHMEDABAD,AT:KHARAGHODA,TAL:PATDI,"DIST:SURENDRANAGAR, GUJRAT"
60233,SARLA,SURENDRANAGAR,363430,SURENDRANAGAR,GUJRAT,2756,244380,sbi.60233@sbi.co.in,SBIN0060233,AHMEDABAD,SARLA-363510,TALUKA-MULI,DIST-SURENDRANAGAR
02655,JAWARAJ,KADI(N.G.),382230,AHMEDABAD,GUJRAT,2714,244230,SBI.02655@SBI.CO.IN,SBIN0002655,AHMEDABAD,"TAL:DHOLKA,","AHMEDABAD,",GUJRAT
02670,MANDAL,KADI(N.G.),382130,AHMEDABAD,GUJRAT,2715,253122,sbi.02670@sbi.co.in,SBIN0002670,AHMEDABAD,TALUKA MANDAL,DIST. AHMEDABAD,"AHMEDABAD, GUJRAT"
11016,PALSANA,UDHNA UDYOGNAGAR,394315,SURAT,GUJRAT,2622,265540,SBI.11016@SBI.CO.IN,SBIN0011016,AHMEDABAD,"GAYATRI COMPLEX, NEAR LUCKY PETROL PUMP","N H NO. 8, PALSANA",DIST: SURAT
70646,R C DUTT ROAD VADODARA,BARODA,390007,BARODA,GUJRAT,2650,2341256,vadodara1@sbi.co.in,NULL,AHMEDABAD,P.B.NO.2103,103.B.N.CHAMBERS,R.C.DUTT ROAD
11042,UMARPADA BRANCH,UDHNA UDYOGNAGAR,394445,SURAT,GUJRAT,2642,7600039313,sbi.11042@sbi.co.in,SBIN0011042,AHMEDABAD,AT & POST TALUKA UMARPADA,DISTT SURAT,GUJRAT
00364,DHOLKA,NADIAD,387810,AHMEDABAD,GUJRAT,2714,221812,sbi.00364@sbi.co.in,SBIN0000364,AHMEDABAD,JAMPITH BAZAR DHOLKA,"AHMEDABAD,",GUJRAT
00373,GANDHIDHAM,MUNDRA,370201,KUTCH,GUJRAT,2836,234752,SBI.00373@SBI.CO.IN,SBIN0000373,AHMEDABAD,SECTOR 9,GANDHIDHAM,GUJRAT
02645,GARBADA SAB,DEVGAD BARIA,389155,DAHOD,GUJRAT,2673,233446,sbi.02645@sbi.co.in,SBIN0002645,AHMEDABAD,"NEAR BUS STAND, GARBADA",DAHOD,"DISTT DAHOD, GUJRAT"
11045,VRUNDAVAN CHAR RASTA,BARODA,390019,BARODA,GUJRAT,265,2521431,sbi.11045@sbi.co.in,SBIN0011045,AHMEDABAD,4-A VRUNDAVAN SOCIETY,WAGHODIA ROAD,"VADODARA, GUJRAT"
11014,PALEJ BRANCH,BHARUCH,392220,BHARUCH,GUJRAT,2642,277600,sbi.11014@sbi.co.in,SBIN0011014,AHMEDABAD,PALEJ BRANCH,OPP PANCHAYAT OFFICE,DARGAH ROAD PALEJ
13463,SATLASANA,MEHSANA,384330,MEHSANA,GUJRAT,2761,,sbi.13463@sbi.co.in,SBIN0013463,AHMEDABAD,"SHOP NO 11,SURVEY NO 189/2",TA: SATLASANA,DISTRICT: MEHSANA
15242,DASHRATH,CHHOTA-UDEPUR,391740,BARODA,GUJRAT,265,2242040,SBI.15242@SBI.CO.IN,SBIN0015242,AHMEDABAD,"7 RAJ ESTATE, NEAR BUS STAND","NH 18, DASHRATH",DISTT. BARODA (GUJRAT)
60286,HARIPURA,PETLAD,388225,KHEDA,GUJRAT,2699,248205,sbi.60286@sbi.co.in,SBIN0060286,AHMEDABAD,HARIPURA,TALUKA-THASARA,DIST-PANCHMAHAL
02653,INDI INST OF MGMT (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,26302549,sb.02653@sbi.co.in,SBIN0002653,AHMEDABAD,IIM CAMPUS,"VASTRAPUR, AHMEDABAD,","AHMEDABAD, GUJRAT"
04086,SPL COMMERCIAL BRANCH,BARODA,390007,BARODA,GUJRAT,265,2310756,,SBIN0004086,AHMEDABAD,2ND FLOOR TRIDENT COMPLEX OPP GERI,NEAR RACE COURSE BARODA,DISTT BARODA GUJARAT
05054,TRADE FINANCE CPC AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26584275,tfcpc.lhoahm@sbi.co.i n,SBIN0005054,AHMEDABAD,"1ST FLOOR,NEPTUNE TOWER ANNEX-1,","NEAR NEHRU BRIDGE, ASHRAM ROAD,",AHMEDABAD
18354,VANIYAVADI,PORBANDAR,360001,RAJKOT,GUJRAT,281,2377048,SBI.18354@SBI.CO.IN,,AHMEDABAD,DHOLARIA'S. VANIA WADI,GAYATRINAGAR MAIN ROAD,OPP. RADHESHYAM DAIRY FARM - RAJKOT
12824,ADMINISTRATIVE OFFICE RAJKOT,PORBANDAR,360001,RAJKOT,GUJRAT,281,2433662,sbi.12824@sbi.co.in,SBIN0012824,AHMEDABAD,OPPOSITE SARDAR BAUG,NEAR PHOOLCHHAB CHOWK,RAJKOT
03806,AMRAIWADI(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380026,AHMEDABAD,GUJRAT,79,22741787,sbi.03806@sbi.co.in,SBIN0003806,AHMEDABAD,"NAGARVEL, HANUMAN ROAD,",OPP NAGERVEL INDUSTRIAL ESTATE,"AMRAIWADI AHMEDABAD, GUJRAT"
10943,AMROLI SURAT,SURAT,395007,SURAT,GUJRAT,261,2649049,SBI.10943@SBI.CO.IN,SBIN0010943,AHMEDABAD,"SHOP NO. 104,105,106, IST FLOOR",GUJRAT SHOPPING CENTRE,"AMROLI, SURAT"
07811,DEHGAM,VALSAD- DAMAN,396191,BULSAR,GUJRAT,2602,2329231,SBI.07811@SBI.CO.IN,SBIN0007811,AHMEDABAD,AT: DEHGAM PO KARAYA,NASHIK -NANAPANDHA ROAD VIA VAPI,"DISTT:VALSAD, GUJARAT"
16035,PUSHKARDHAM,PORBANDAR,360005,RAJKOT,GUJRAT,281,2562518,SBI.16035@SBI.CO.IN,SBIN0016035,AHMEDABAD,"SHIVALIK-2, 1 ST FLOOR",PUSHKARDHAM MAIN ROAD,RAJKOT
15056,SADHU VASVANI ROAD RAJKOT,PORBANDAR,360007,RAJKOT,GUJRAT,281,,sbi.15056@sbi.co.in,SBIN0015056,AHMEDABAD,NANDANWAN COMPLEX,"SADHU VASVANI ROAD, RAJKOT","OFF RAIYA ROAD , RAJKOT"
15296,RBO (SUPER CIRCLE EXCELLENCE)-VAO,DEVGAD BARIA,389001,PANCHMAHALS,GUJRAT,265,02672-261604,sbi.15296@sbi.co.in,SBIN0015296,AHMEDABAD,"ABOVE GIDC BRANCH, LUNAWADA ROAD",BHURAVAV CHAR RASTA,GODHRA
00362,DHANDHUKA,KADI(N.G.),382460,AHMEDABAD,GUJRAT,2713,222321,SBI.00362@SBI.CO.IN,SBIN0000362,AHMEDABAD,STATION ROAD,DHANDHUKA,AHMEDABAD
04439,MCRO AHMEDABAD STATE BANK OF INDIA,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26422913,SBI.04439@SBI.CO.IN;RO.MCAHM@SBI.CO.IN,SBIN0004439,MID CORPORATE GROUP,"2ND/3RD FLOOR,SHYAM GOKUL BUILDING, A-2","SWASTIK SOCIETY, NEAR STADIUM FIVE ROAD","NAVRANGPURA, AHMEDABAD"
09737,NEW SAMA ROAD(BARODA),BARODA,390008,BARODA,GUJRAT,265,2791362,sbi.09737@sbi.co.in,SBIN0009737,AHMEDABAD,"1ST FLOOR,CENTURIAN FLATS,","NEAR NAVARACHNA SCHOOL,","SAMA ROAD,VADODARA,, GUJRAT"
03523,RATANPUR(KANTDI) SAB,PETLAD,388715,PANCHMAHALS,GUJRAT,2672,281418,sbi.03523@sbi.co.in,SBIN0003523,AHMEDABAD,RATANPUR(KANTDI),TALUKA GODHRA,DISTT GODHRA(GUJRAT)
19093,SBI INTOUCH GANDHIDHAM,MUNDRA,370201,KUTCH,GUJRAT,2836,235220,SBI.19093@SBI.CO.IN,,AHMEDABAD,BHAGWATI ARCADE,"PLOT NO. 2, SECTOR 9, OPP BSNL, TAGORE",GANDHIDHAM (KUTCH)
07277,UBHARAT,VALSAD- DAMAN,396436,NAVSARI,GUJRAT,2637,278204,sbi.07277@sbi.co.in,SBIN0007277,AHMEDABAD,MAGANBHAI LALLABHAI PATEL'S,"HOUSE, TAL:NAVSARI, UBHARAT,","DIST:VALSAD, GUJRAT"
11048,VASNA ROAD BRANCH,BARODA,390020,BARODA,GUJRAT,265,2252743,sbi.11048@sbi.co.in,SBIN0011048,AHMEDABAD,GF-15-16 PANCHAM ICON,"NEAR D MART, VASNA ROAD,",VADODARA
10991,LIMBDI,SURENDRANAGAR,363421,SURENDRANAGAR,GUJRAT,2753,260900,SBI.10991@SBI.CO.IN,SBIN0010991,AHMEDABAD,AT JUNI SOCIETY,NEAR LUHAR SUTHAR WADI,LIMBDI
03045,NARODA ROAD(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380002,AHMEDABAD,GUJRAT,79,22201920,sbi.03045@sbi.co.in,SBIN0003045,AHMEDABAD,"OPP.FORGE AND BLOWER CO,","AHMEDABAD,","AHMEDABAD, GUJRAT"
00458,PRANTIJ,MODASA,383205,SABARKANTHA,GUJRAT,27700,233471,sbi.00458@sbi.co.in,SBIN0000458,AHMEDABAD,"NEAR MAMLATDAR OFFICE PRANTIJ,","DIST:SABARKANTHA,","DIST:SABARKANTHA, GUJRAT"
13470,MOTA SAMADHIYALA,KOVAYA,365635,AMRELI,GUJRAT,2797,273131,sbi.13470@sbi.co.in,SBIN0013470,AHMEDABAD,STATE BANK OF INDIA,TAL:KHAMBHA,DISTT: AMRELI
18348,RBO VI JUNAGADH,NULL,2674037,JUNAGADH,GUJRAT,286,2674037,SBI.18348@SBI.CO.IN,,AHMEDABAD,"3RD FLOOR, MERI GOLD 3",OPP. BAHAUDDIN COLLEGE,JUNAGADH
15856,RBO- 2 MEHSANA (GAO),KADI(N.G.),382010,GANDHINAGAR,GUJRAT,79,23223141,sbi.15856@sbi.co.in,SBIN0015856,AHMEDABAD,4TH FLOOR GANDHINAGAR ADMIN OFFICE,"SECTOR-10B, OPP : NEW SACHIVALAYA",GANDHINAGAR GUJARAT
05146,SME BRANCH S.G.HIGHWAY,AHMEDABAD/ GANDHI NAGAR,380054,AHMEDABAD,GUJRAT,79,26851161,sbi.05146@sbi.co.in,SBIN0005146,AHMEDABAD,"SHOP NO 1, ZODIAC SQUIRE,","OPP GURUDWARA, S G HIGHWAY","AHMEDABAD, GUJARAT"
05063,TRADE FINANCE CPC VADODARA,BARODA,390023,BARODA,GUJRAT,265,2320421,agmtfcpc.zobar@sbi.co.in,SBIN0005063,AHMEDABAD,"TRIDENT, 2ND FLOOR",OPP: GERI RACE COURSE,VADODARA
01816,JAMNAGAR,PORT OKHA,361001,JAMNAGAR,GUJRAT,288,2676693,sbi.01816@sbi.co.in,SBIN0001816,AHMEDABAD,GANDHI PLAZA,OPP.ANUPAM CINEMA,"DIST:JAMNAGAR, GUJRAT"
60266,KUMBHAN PALITANA,BHAVNAGAR,364250,BHAVNAGAR,GUJRAT,2848,286618,sbi.60266@sbi.co.in,SBIN0060266,AHMEDABAD,TALUKA :PALITANA,KUMBHAN,KUMBHAN
60249,MATIRALA,KOVAYA,365430,AMRELI,GUJRAT,2793,246571,sbi.60249@sbi.co.in,SBIN0060249,AHMEDABAD,MATIRALA-365430,TALUKA-LATHI,DIST-AMRELI
13759,VADAJ,AHMEDABAD/ GANDHI NAGAR,380013,AHMEDABAD,GUJRAT,79,,sbi.13759@sbi.co.in,SBIN0013759,AHMEDABAD,SAPPHIRE BUSINESS CENTRE,"7, SATYAWADI SOCIETY,","VADAJ-USMANPURA CROSS ROAD, AHMEDABAD"
18862,MASAR ROAD,CHHOTA-UDEPUR,391421,BARODA,GUJRAT,,,SBI.18862@SBI.CO.IN,SBIN0018862,AHMEDABAD,LAXMI SHOPPING,"MAIN MARKET ROAD, MASAR ROAD",TAL PADRA
